RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_DURATION,CURRENT_FIX_X,CURRENT_FIX_Y,VIDEO_FRAME_INDEX_START,VIDEO_FRAME_INDEX_END,VIDEO_NAME_START,VIDEO_NAME_END,CURRENT_IA_Jaw,CURRENT_IA_RightEyebrow,CURRENT_IA_LeftEyebrow,CURRENT_IA_Nose,CURRENT_IA_RightEye,CURRENT_IA_LeftEye,CURRENT_IA_Mouth,CURRENT_IA_Face,CURRENT_IA_Periocular,CURRENT_IA_LeftScreen,CURRENT_IA_RightScreen,CURRENT_IA_WholeScreen,CURRENT_IA_NonFace,CURRENT_Area_Jaw,CURRENT_Area_RightEyebrow,CURRENT_Area_LeftEyebrow,CURRENT_Area_Nose,CURRENT_Area_RightEye,CURRENT_Area_LeftEye,CURRENT_Area_Mouth,CURRENT_Area_Face,CURRENT_Area_Periocular,CURRENT_Area_LeftScreen,CURRENT_Area_RightScreen,CURRENT_Area_WholeScreen
sub01,1,424,1953.4,2139.1,1156,1169,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,87094.0,4104.720234374516,4167.361435547471,10120.79965209961,6606.000671386719,6381.001663208008,14104.74243103154,224360.0,42227.769853271544,1036800.0,1036800.0,2073600.0
sub01,1,746,2035.9,2188.2,1170,1192,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,89546.0,3592.081981201656,3803.0396264642477,10177.201843261719,6012.000503540039,6155.997772216797,12324.783049317077,232056.0,39266.945537719876,1036800.0,1036800.0,2073600.0
sub01,1,280,1782.9,1092.1,1263,1271,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,79193.5,3008.8824023436755,3651.8396997060627,8726.400085449219,2519.9993896484375,2643.7491607666016,11043.237847290933,206250.0,36468.003845214844,1036800.0,1036800.0,2073600.0
sub01,1,34,1130.8,623.1,1273,1274,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,77434.5,3116.1635229494423,3480.478410642594,8763.597839355469,2582.9989624023438,2711.2501525878906,8277.360080566257,203456.0,37487.96798017621,1036800.0,1036800.0,2073600.0
sub01,1,196,1124.7,620.3,1278,1284,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,1,0,1,1,0,73058.0,3352.3204541020095,3436.5594946295023,9117.599487304688,3563.9990234375,3825.0,6397.56078857556,183768.0,30673.621395409107,1036800.0,1036800.0,2073600.0
sub01,1,476,941.9,754.6,1316,1330,demo_video.mp4,demo_video.mp4,1,0,0,1,0,0,0,1,0,1,0,1,0,89020.0,3065.0360742192715,3354.481047363952,11294.394592285156,5310.001220703125,5424.751129150391,10795.197473144159,229970.0,30404.625617846847,1036800.0,1036800.0,2073600.0
sub01,1,430,1010.0,531.5,1331,1344,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,0,1,1,0,86444.0,3142.0811938475817,3276.7177807614207,11857.194201659411,5183.998489379883,5085.000915527344,9711.001373291016,219996.0,29313.600431274623,1036800.0,1036800.0,2073600.0
sub01,1,612,1148.6,751.0,1390,1409,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,0,1,1,0,87419.5,2941.9188427738845,3205.4388208016753,9771.598754882812,4369.499893188477,4319.999847412109,14082.900869747624,227920.0,30112.157916650176,1036800.0,1036800.0,2073600.0
sub01,1,506,870.2,595.6,1410,1425,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,1,0,1,0,86411.0,3186.001684570685,3106.7979125976562,10253.998718261719,3901.4979553222656,3816.0018920898438,13276.378056639805,221408.0,28058.628813061863,1036800.0,1036800.0,2073600.0
sub01,1,44,404.9,298.5,1427,1428,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,83412.5,3214.080278320238,3139.1980590820312,10255.206652833149,3091.498565673828,2841.751251220703,12504.178895873949,212240.0,25989.298337206244,1036800.0,1036800.0,2073600.0
sub01,1,612,402.3,285.6,1457,1475,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,89420.5,3122.6362573243678,3402.7244458012283,10384.802111815661,5334.748840332031,5426.999130249023,11359.921885376796,233120.0,31801.760205566883,1036800.0,1036800.0,2073600.0
sub01,1,7886,428.6,256.5,1477,1713,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,85073.5,3369.6012817379087,3303.3597143553197,10083.606750490144,5447.248764038086,5325.751647949219,10820.939852295443,217832.0,33550.34250566363,1036800.0,1036800.0,2073600.0
sub01,1,122,1035.6,574.5,1737,1741,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,0,1,1,0,77660.0,3196.0797290038317,3319.9195751957595,9830.401245117188,5199.751052856445,5309.9981689453125,7793.759036865085,197046.0,30236.873577050865,1036800.0,1036800.0,2073600.0
sub01,1,294,1051.7,552.2,1750,1758,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,0,1,1,0,83360.0,3265.200842285529,3330.7188427746296,11013.59912109375,5375.248565673828,5512.497711181641,8479.377519531175,211312.0,31477.3855554685,1036800.0,1036800.0,2073600.0
sub01,1,266,857.5,228.4,1760,1768,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,86385.0,3012.4799487311393,3543.837941892445,10433.994836425409,5256.000061035156,5697.003326416016,11494.0793017596,222272.0,30641.195282690227,1036800.0,1036800.0,2073600.0
sub01,1,854,875.2,225.3,1770,1796,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,82551.0,3211.9226879887283,3630.2354882825166,10409.997680664062,5276.249237060547,5381.997146606445,7256.340383300558,211640.0,34343.46924272552,1036800.0,1036800.0,2073600.0
sub01,1,20,887.7,278.8,1800,1801,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,80340.0,3111.1205273438245,3167.278740234673,10147.198791503906,3402.000961303711,3316.5015411376953,7567.558994140476,205344.0,29995.841465331614,1036800.0,1036800.0,2073600.0
sub01,2,322,1262.2,248.0,15,25,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,131723.0,5431.67813598644,6071.7600439451635,16051.200561523438,8563.500366210938,9056.254043579102,16471.259418334812,331328.0,63349.91248820722,1036800.0,1036800.0,2073600.0
sub01,2,52,1247.1,271.3,26,27,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,136243.5,5585.040487060323,6384.96271728538,15728.399597167969,4531.500015258789,4781.250076293945,15974.401153564453,337674.0,63850.99024077132,1036800.0,1036800.0,2073600.0
sub01,2,32,1253.6,293.8,28,29,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,131237.5,5631.838765868917,6623.998846434988,15880.798645019531,4869.000015258789,5364.000473022461,15577.380546875298,326000.0,62591.56411425769,1036800.0,1036800.0,2073600.0
sub01,2,14,1205.3,268.9,31,31,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,132705.5,5248.80080566369,6163.920875243843,15338.400756835938,6180.7501220703125,6421.500396728516,15554.761609496549,328680.0,60954.71499497071,1036800.0,1036800.0,2073600.0
sub01,2,176,1339.5,510.5,32,38,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,131339.0,5585.759934081696,5929.199798583984,15666.000610351562,6644.2486572265625,6794.999618530273,12302.160910643637,323050.0,60479.6498445794,1036800.0,1036800.0,2073600.0
sub01,2,238,1351.0,574.8,39,46,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,124942.0,5651.278007812798,6443.2798754880205,16182.000549316406,7839.000015258789,8428.49609375,15806.704153442755,313720.0,68254.42207495123,1036800.0,1036800.0,2073600.0
sub01,2,426,1376.1,732.9,47,59,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,145024.0,6428.88051635772,6973.196997070685,19760.398315429688,7654.502258300781,7677.002487182617,14901.900390625,357318.0,60519.86536533199,1036800.0,1036800.0,2073600.0
sub01,2,164,1374.9,785.3,60,65,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,147712.0,6548.3988281246275,6819.115638427436,20302.797576904297,8651.24870300293,8633.249130249023,17272.319297485054,362296.0,58143.8509548828,1036800.0,1036800.0,2073600.0
sub01,2,582,1335.4,615.4,66,83,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,151655.5,6577.919501952827,6926.400457764044,19957.197509765625,6810.749588012695,7215.74951171875,16800.42028930597,376542.0,61362.49468288571,1036800.0,1036800.0,2073600.0
sub01,2,720,1319.7,634.8,84,106,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,148457.5,6737.759549560957,7015.683244628832,19094.39923095703,8912.249603271484,9339.747085571289,20634.12071350217,367848.0,64594.729300634935,1036800.0,1036800.0,2073600.0
sub01,2,580,1322.9,684.6,107,124,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,144759.5,6765.119135742076,6712.557462157682,18721.193737792782,6174.000244140625,6318.0010986328125,12351.302526855841,363520.0,60092.7655511722,1036800.0,1036800.0,2073600.0
sub01,2,492,1345.2,543.7,125,139,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,137806.5,5674.317487793043,6505.917249755934,18184.800537109375,8257.499771118164,9159.752044677734,14754.479652710259,337976.0,61307.457275390625,1036800.0,1036800.0,2073600.0
sub01,2,164,1388.4,659.8,141,146,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,140154.5,6076.798828125,7053.1219921875745,18493.199462890625,8338.501052856445,8968.504638671875,19298.76122497581,341712.0,60122.95702492632,1036800.0,1036800.0,2073600.0
sub01,2,50,1386.7,692.1,147,148,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,140408.5,6053.040706787258,6953.039589843713,17737.200805664062,9519.74853515625,9605.250549316406,22429.673057861626,338350.0,63881.196853637695,1036800.0,1036800.0,2073600.0
sub01,2,336,1329.2,648.7,149,159,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,160863.5,6086.8777514649555,6831.360721435398,22395.601013183594,9962.998809814453,9940.498733520508,19381.44158874452,402668.0,79410.67898330092,1036800.0,1036800.0,2073600.0
sub01,2,308,835.1,731.3,173,182,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,174063.0,7264.797967528924,7289.279289551079,23589.599212646484,11004.750061035156,10579.495162963867,21459.35994018428,444522.0,67405.85045583546,1036800.0,1036800.0,2073600.0
sub01,2,202,450.4,737.7,183,189,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,187461.5,7086.958103027195,7855.200384521857,24271.19662475586,11139.748916625977,11299.501419067383,30791.27444030717,504504.0,74786.16188120097,1036800.0,1036800.0,2073600.0
sub01,2,30,928.2,585.8,192,193,demo_video.mp4,demo_video.mp4,1,0,0,1,0,0,0,1,0,1,0,1,0,181546.5,7442.642391357571,8218.077879638411,24339.598083496094,11020.501708984375,10928.248291015625,25218.95675414987,484200.0,75234.76061181724,1036800.0,1036800.0,2073600.0
sub01,2,62,660.3,509.8,196,198,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,1,0,1,0,173543.5,7370.639443359338,7670.878813476302,23768.4013671875,10496.251602172852,10602.001953125,22924.199047850445,444388.0,71874.71560029313,1036800.0,1036800.0,2073600.0
sub01,2,32,622.7,499.2,199,200,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,170888.0,7249.681999512017,7390.082017822191,23432.39794921875,11166.748657226562,11074.499893188477,24174.545339355245,441664.0,71555.8456662111,1036800.0,1036800.0,2073600.0
sub01,2,260,283.4,4.1,207,215,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,147902.5,6251.759750976227,6824.8743457030505,19259.998260498047,9414.00161743164,9639.001541137695,18869.76055358909,366360.0,65004.33247375488,1036800.0,1036800.0,2073600.0
sub01,2,290,985.6,526.9,217,226,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,0,1,1,0,129910.0,6148.07755004894,6478.56057495065,16138.8017578125,8698.500137329102,8900.999145507812,21992.8816790767,319300.0,62887.53028066456,1036800.0,1036800.0,2073600.0
sub01,2,410,905.4,765.7,227,239,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,146990.5,7202.1597509766,6965.2815966792405,20038.79754638672,8021.251602172852,8248.494873046875,19841.641811523587,359470.0,75490.68797629327,1036800.0,1036800.0,2073600.0
sub01,2,134,652.3,668.0,348,352,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,145605.5,6809.041146240197,6866.64041381795,18774.002563476562,4328.9990234375,4695.750198364258,23433.538598021492,352814.0,61314.75994763151,1036800.0,1036800.0,2073600.0
sub01,2,94,1159.1,496.2,353,356,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,0,1,1,0,147073.5,7175.520087890327,7044.476689453237,20323.19161376916,4574.25048828125,5012.997131347656,23405.45132812485,354900.0,64004.396613305435,1036800.0,1036800.0,2073600.0
sub01,2,262,1132.7,206.5,357,364,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,0,0,1,1,0,159353.0,7117.198681640439,7423.197802734561,20024.399841308594,6329.249801635742,6734.250106811523,21031.918772583827,406912.0,67497.40374296904,1036800.0,1036800.0,2073600.0
sub01,2,22,1215.5,355.8,365,366,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,156743.5,6497.280809326097,7097.763138427399,18123.606127928942,8279.998245239258,7926.749725341797,36358.91658142023,415290.0,74992.49271689542,1036800.0,1036800.0,2073600.0
sub01,2,482,1319.1,532.2,381,395,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,121229.5,5949.3586523439735,5963.040578613058,16617.59844970703,6252.751693725586,5922.0001220703125,13502.579027099535,309756.0,70234.67590649426,1036800.0,1036800.0,2073600.0
sub01,2,222,1277.7,685.3,396,403,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,134745.5,6392.160758056678,6158.880223388784,17137.19842529297,7712.998580932617,7260.751113891602,22757.275258179754,356716.0,71690.90866516158,1036800.0,1036800.0,2073600.0
sub01,2,26,774.5,781.9,406,407,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,135974.0,6456.960666503757,6513.1234570313245,18715.20050048828,7740.002517700195,7395.748596191406,21958.560489501804,354662.0,70470.63587978482,1036800.0,1036800.0,2073600.0
sub01,2,692,746.6,809.1,409,429,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,163696.5,6973.1971435546875,7163.281376953237,22615.200805664062,7415.998306274414,7258.49983215332,17816.759219970554,414384.0,69625.84449768066,1036800.0,1036800.0,2073600.0
sub01,2,224,783.0,703.3,430,437,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,1,1,0,1,0,1,0,176967.5,7635.600860595703,7607.522559814155,24794.4013671875,11702.250900268555,11659.497680664062,31412.947026977316,429632.0,84628.92520939931,1036800.0,1036800.0,2073600.0
sub01,2,1814,783.0,802.6,438,492,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,130890.5,5993.997198486701,6871.67985717766,17872.8046875,6315.750427246094,6695.99853515625,15295.019654540345,318240.0,65536.86043264158,1036800.0,1036800.0,2073600.0
sub01,2,1422,893.8,1109.7,493,536,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,160801.0,6379.91977661103,6672.235909423791,22736.401733398438,9323.997344970703,9299.247970581055,13664.041259154677,411562.0,72491.44822192378,1036800.0,1036800.0,2073600.0
sub01,2,532,876.5,783.1,614,630,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,163326.0,6599.518110351637,6417.361948242411,18573.597290039062,7600.501480102539,6990.750732421875,19333.856494750828,424600.0,78625.72934277356,1036800.0,1036800.0,2073600.0
sub01,2,168,1378.5,560.1,636,641,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,96547.5,3481.919245605357,3523.67890502885,9255.600189208984,5147.9998779296875,5242.500457763672,16197.480885619298,257108.0,38173.88401728496,1036800.0,1036800.0,2073600.0
sub01,2,22,1385.7,615.2,642,643,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,89246.5,2960.638070068322,3476.881578369066,8943.599182128906,5037.751312255859,5166.003799438477,18130.325101928785,241128.0,38420.961936620995,1036800.0,1036800.0,2073600.0
sub01,2,96,1378.5,581.3,644,646,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,83545.0,3243.600640868768,3353.7605383303016,8759.994439697824,4720.500564575195,4536.002197265625,18103.79664306715,219520.0,36430.56952495128,1036800.0,1036800.0,2073600.0
sub01,2,48,1377.6,609.0,648,649,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,73899.5,3605.7614355469123,3644.6412744140252,8572.80078125,4702.5,4437.000885009766,12387.179140013643,180780.0,36384.06413203105,1036800.0,1036800.0,2073600.0
sub01,2,362,904.5,811.8,653,664,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,73181.5,3882.2392236329615,3924.7196667483076,9312.0,4760.99983215332,4594.49951171875,13725.660669555888,183924.0,39626.637777099386,1036800.0,1036800.0,2073600.0
sub01,2,1138,883.4,1027.6,664,699,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,92574.0,3588.4799853516743,3869.9998718257993,11014.799072265625,6185.250091552734,6369.7552490234375,9252.357446899638,235788.0,37552.34010976553,1036800.0,1036800.0,2073600.0
sub01,2,30,1140.4,1014.7,754,755,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,90294.0,3415.682951660827,4089.6006591795012,10099.203002929688,5325.750885009766,5289.749069213867,7926.359412230551,225720.0,38080.77307031304,1036800.0,1036800.0,2073600.0
sub01,2,280,934.7,834.7,756,764,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,88605.0,3979.438546142541,4068.7211865223944,9680.399353027344,5615.999603271484,5832.001647949219,9304.621198730543,226632.0,41495.94823828153,1036800.0,1036800.0,2073600.0
sub01,2,40,1343.2,431.9,991,992,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,84150.5,3849.1201062006876,3931.9210034180433,9518.399597167969,6219.000396728516,6115.499114990234,14788.024827269837,216512.0,43637.63842456043,1036800.0,1036800.0,2073600.0
sub01,2,42,1364.4,458.7,998,999,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,82097.5,3993.12215698231,4257.35863403324,9874.800109863281,5910.750961303711,6045.750045776367,14979.89548339881,213864.0,44349.818698022515,1036800.0,1036800.0,2073600.0
sub01,2,24,1312.4,383.1,1000,1001,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,85906.5,3976.5603369139135,4309.919465332292,10147.200012207031,5447.250900268555,5366.251754760742,14429.222428588197,218350.0,43507.947157714516,1036800.0,1036800.0,2073600.0
sub01,2,60,1403.4,515.8,1007,1008,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,85488.0,3904.5608862303197,4625.279655761085,9692.399444580078,5607.000427246094,5613.74755859375,12667.20292358473,220248.0,42652.44024199247,1036800.0,1036800.0,2073600.0
sub01,2,26,1355.6,617.7,1015,1016,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,87172.0,3891.600183105096,4047.841640625149,10060.799865722656,5685.749893188477,5670.003967285156,7225.917011719197,221990.0,41187.58778823167,1036800.0,1036800.0,2073600.0
sub01,2,260,849.0,910.6,1019,1027,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,89472.0,3896.6400842284784,4054.3202526848763,9837.599914550781,6160.499572753906,6079.497833251953,11883.30538940616,230260.0,39940.43074052781,1036800.0,1036800.0,2073600.0
sub01,2,472,861.3,1837.6,1056,1070,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,82361.5,3484.800054932013,3814.562241210602,9171.599914550781,5292.000274658203,5111.998977661133,10579.136611327529,218400.0,41961.781464502215,1036800.0,1036800.0,2073600.0
sub01,2,38,1431.9,2309.5,1072,1073,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,79162.0,3396.2404870605096,3580.5583593752235,8607.599700927734,5127.750015258789,4794.749069213867,11845.858730163425,210358.0,41846.802596606314,1036800.0,1036800.0,2073600.0
sub01,2,52,1459.2,631.5,1174,1175,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,89306.0,3834.719611816108,3933.3597143553197,10638.002258300781,6457.499847412109,6335.999069213867,16463.462863769382,229308.0,41298.72181789577,1036800.0,1036800.0,2073600.0
sub01,2,112,1537.1,1017.0,1177,1181,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,88528.5,3858.4771472169086,4083.837740479037,10571.998962402344,6156.000289916992,6167.2528076171875,8631.479832764715,230100.0,41605.3106315434,1036800.0,1036800.0,2073600.0
sub01,2,1292,1019.1,1446.0,1182,1221,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sub01,2,94,1484.5,1257.4,1223,1225,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,86802.0,2863.4413110353053,3036.960849609226,11672.400634765625,5078.249206542969,5298.746566772461,8399.036245118827,220224.0,30968.686127196997,1036800.0,1036800.0,2073600.0
sub01,2,70,1299.5,928.2,1227,1229,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,86872.5,3411.362167969346,3706.56322998181,10779.604064941406,5532.751007080078,5814.000701904297,10235.159192504361,223870.0,33794.06459895149,1036800.0,1036800.0,2073600.0
sub01,2,102,1463.9,1083.0,1230,1233,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,84550.0,3391.9233471676707,3506.3991210926324,10717.203308105469,5656.498031616211,5730.749206542969,7961.461099853739,212860.0,32976.101631421596,1036800.0,1036800.0,2073600.0
sub01,2,26,1395.3,925.9,1234,1235,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,86646.0,3422.8763598632067,3656.1584326177835,10852.799194335938,5631.748199462891,5906.250762939453,10740.599960327148,222138.0,33850.68930498138,1036800.0,1036800.0,2073600.0
sub01,2,90,1273.6,524.3,1239,1242,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,79526.5,2806.5610693357885,3262.3228344731033,9632.403259277344,2583.001708984375,2758.499298095703,6085.560281982645,198436.0,26833.512789160013,1036800.0,1036800.0,2073600.0
sub01,2,348,833.2,700.6,1246,1256,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,1,1,0,1,0,80910.0,3254.39597168006,3237.839003905654,10052.399719238281,4740.750045776367,4805.998077392578,8344.440926512703,201318.0,28277.68657529354,1036800.0,1036800.0,2073600.0
sub01,2,26,832.4,695.6,1260,1261,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,1,1,1,0,1,0,75226.5,3067.9174511712044,3508.5630834959447,9476.401672363281,4389.750442504883,4526.998443603516,8084.699258422479,181536.0,29954.137811914086,1036800.0,1036800.0,2073600.0
sub01,2,1234,821.8,1007.0,1262,1299,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,80234.0,2959.1987915039062,3357.3584326170385,8953.200866699219,4288.500442504883,4387.4993896484375,12388.737905273214,195978.0,30348.40814670548,1036800.0,1036800.0,2073600.0
sub01,2,58,1358.5,737.7,1300,1302,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,81918.5,2806.5594946276397,3184.559238281101,9505.206079103053,4592.250442504883,4788.001708984375,13335.657260742038,199598.0,30799.41004374996,1036800.0,1036800.0,2073600.0
sub01,2,24,1360.7,680.6,1302,1303,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,80666.0,2907.3589453119785,3263.0374291986227,9524.394836425781,4743.000030517578,4842.0013427734375,13089.179674070328,197984.0,30454.610791113228,1036800.0,1036800.0,2073600.0
sub01,2,116,1355.2,575.6,1303,1306,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,82524.0,2954.1599707026035,3427.915729980916,10187.997741699219,5087.24983215332,5089.496994018555,13264.683110350743,204980.0,31393.77305947244,1036800.0,1036800.0,2073600.0
sub01,2,62,1370.7,412.3,1625,1627,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,1,1,1,79504.5,3412.080791015178,3697.9174877926707,10894.801147460938,3073.4999084472656,3127.5003814697266,8516.822541503236,200340.0,32239.63624458015,1036800.0,1036800.0,2073600.0
sub01,2,414,880.6,876.1,1634,1646,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,85280.5,3072.238015137613,3644.6446069329977,10064.398132324219,3174.7499084472656,3042.0001220703125,10416.119263915345,228408.0,34030.66318493709,1036800.0,1036800.0,2073600.0
sub01,2,554,1169.6,1388.5,1648,1664,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,85755.0,3001.6824755854905,3531.5978393554688,10699.197326660156,5109.748916625977,5193.001022338867,10394.276445312425,228462.0,34541.23730710521,1036800.0,1036800.0,2073600.0
sub01,2,588,826.1,757.8,1666,1684,demo_video.mp4,demo_video.mp4,1,0,0,0,0,0,0,1,0,1,0,1,0,78003.5,3409.9195751957595,3416.394323732704,10040.400451660156,5316.749496459961,5598.003234863281,5956.860248411074,197446.0,31155.06359082088,1036800.0,1036800.0,2073600.0
sub01,2,1030,793.9,707.2,1685,1715,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,82641.5,3701.5170117188245,3445.919501952827,10090.797546386719,5188.501815795898,5305.5010986328125,9304.619501953945,209056.0,33425.93510102481,1036800.0,1036800.0,2073600.0
sub01,2,2278,758.6,686.0,1716,1784,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,83533.0,3008.8792895507067,3517.923676757142,10898.399169921875,5433.74885559082,5469.751434326172,6585.539928589016,211232.0,31783.539554663002,1036800.0,1036800.0,2073600.0
sub01,2,222,761.6,577.8,1785,1792,demo_video.mp4,demo_video.mp4,0,0,0,0,0,0,0,0,0,1,0,1,1,86356.5,3155.757810058072,3850.559348143637,10308.000427246094,5773.499298095703,5975.998611450195,7483.321812134236,217998.0,33993.13341103494,1036800.0,1036800.0,2073600.0
sub01,2,278,761.2,693.9,1793,1,demo_video.mp4,GreenDot_highres.mp4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
