RECORDING_SESSION_LABEL	RIGHT_GAZE_X	RIGHT_GAZE_Y	TIMESTAMP	TRIAL_START_TIME	VIDEO_FRAME_INDEX	VIDEO_NAME
sub01	998.20	534.30	555354.00	552264	90	GreenDot_highresX.xvd
sub01	998.40	533.70	555356.00	552264	90	GreenDot_highresX.xvd
sub01	998.70	533.00	555358.00	552264	1	M1L_1min.mp4
sub01	999.10	532.40	555360.00	552264	1	M1L_1min.mp4
sub01	999.70	532.00	555362.00	552264	1	M1L_1min.mp4
sub01	1000.40	531.90	555364.00	552264	1	M1L_1min.mp4
sub01	1001.10	531.80	555366.00	552264	1	M1L_1min.mp4
sub01	1001.80	531.80	555368.00	552264	1	M1L_1min.mp4
sub01	1001.90	532.20	555370.00	552264	1	M1L_1min.mp4
sub01	1002.10	532.70	555372.00	552264	1	M1L_1min.mp4
sub01	1002.10	533.40	555374.00	552264	1	M1L_1min.mp4
sub01	1002.00	533.90	555376.00	552264	1	M1L_1min.mp4
sub01	1001.80	534.20	555378.00	552264	1	M1L_1min.mp4
sub01	1001.60	534.40	555380.00	552264	1	M1L_1min.mp4
sub01	1001.50	534.50	555382.00	552264	1	M1L_1min.mp4
sub01	1001.40	534.60	555384.00	552264	1	M1L_1min.mp4
sub01	1001.30	534.70	555386.00	552264	1	M1L_1min.mp4
sub01	1001.30	534.60	555388.00	552264	1	M1L_1min.mp4
sub01	1001.30	534.50	555390.00	552264	2	M1L_1min.mp4
sub01	1001.40	534.50	555392.00	552264	2	M1L_1min.mp4
sub01	1001.60	534.50	555394.00	552264	2	M1L_1min.mp4
sub01	1001.70	534.50	555396.00	552264	2	M1L_1min.mp4
sub01	1001.80	534.60	555398.00	552264	2	M1L_1min.mp4
sub01	1001.90	534.60	555400.00	552264	2	M1L_1min.mp4
sub01	1001.90	534.70	555402.00	552264	2	M1L_1min.mp4
sub01	1001.80	534.80	555404.00	552264	2	M1L_1min.mp4
sub01	1001.50	534.90	555406.00	552264	2	M1L_1min.mp4
sub01	1001.10	534.90	555408.00	552264	2	M1L_1min.mp4
sub01	1000.90	534.80	555410.00	552264	2	M1L_1min.mp4
sub01	1000.80	534.60	555412.00	552264	2	M1L_1min.mp4
sub01	1000.80	534.30	555414.00	552264	2	M1L_1min.mp4
sub01	1000.90	534.00	555416.00	552264	2	M1L_1min.mp4
sub01	1000.90	533.60	555418.00	552264	2	M1L_1min.mp4
sub01	1001.10	533.30	555420.00	552264	2	M1L_1min.mp4
sub01	1001.20	532.90	555422.00	552264	2	M1L_1min.mp4
sub01	1001.20	532.50	555424.00	552264	3	M1L_1min.mp4
sub01	1001.00	532.20	555426.00	552264	3	M1L_1min.mp4
sub01	1000.80	532.00	555428.00	552264	3	M1L_1min.mp4
sub01	1000.60	531.90	555430.00	552264	3	M1L_1min.mp4
sub01	1000.40	531.90	555432.00	552264	3	M1L_1min.mp4
sub01	1000.30	531.90	555434.00	552264	3	M1L_1min.mp4
sub01	1000.20	532.20	555436.00	552264	3	M1L_1min.mp4
sub01	1000.20	532.50	555438.00	552264	3	M1L_1min.mp4
sub01	1000.20	532.90	555440.00	552264	3	M1L_1min.mp4
sub01	1000.10	533.10	555442.00	552264	3	M1L_1min.mp4
sub01	999.90	533.30	555444.00	552264	3	M1L_1min.mp4
sub01	999.70	533.10	555446.00	552264	3	M1L_1min.mp4
sub01	999.50	532.90	555448.00	552264	3	M1L_1min.mp4
sub01	999.20	532.60	555450.00	552264	3	M1L_1min.mp4
sub01	998.80	532.30	555452.00	552264	3	M1L_1min.mp4
sub01	998.40	532.00	555454.00	552264	3	M1L_1min.mp4
sub01	998.10	531.80	555456.00	552264	3	M1L_1min.mp4
sub01	997.80	531.70	555458.00	552264	3	M1L_1min.mp4
sub01	997.60	531.90	555460.00	552264	3	M1L_1min.mp4
sub01	997.30	532.20	555462.00	552264	3	M1L_1min.mp4
sub01	997.10	532.60	555464.00	552264	3	M1L_1min.mp4
sub01	996.80	532.90	555466.00	552264	3	M1L_1min.mp4
sub01	996.50	533.20	555468.00	552264	3	M1L_1min.mp4
sub01	996.10	533.40	555470.00	552264	3	M1L_1min.mp4
sub01	995.80	533.60	555472.00	552264	3	M1L_1min.mp4
sub01	995.90	533.80	555474.00	552264	4	M1L_1min.mp4
sub01	996.00	534.00	555476.00	552264	4	M1L_1min.mp4
sub01	996.20	534.10	555478.00	552264	4	M1L_1min.mp4
sub01	996.60	534.40	555480.00	552264	4	M1L_1min.mp4
sub01	996.90	534.80	555482.00	552264	4	M1L_1min.mp4
sub01	997.30	535.10	555484.00	552264	4	M1L_1min.mp4
sub01	997.60	535.40	555486.00	552264	4	M1L_1min.mp4
sub01	997.50	535.60	555488.00	552264	4	M1L_1min.mp4
sub01	997.30	535.80	555490.00	552264	5	M1L_1min.mp4
sub01	997.20	535.80	555492.00	552264	5	M1L_1min.mp4
sub01	997.30	535.60	555494.00	552264	5	M1L_1min.mp4
sub01	997.40	535.50	555496.00	552264	5	M1L_1min.mp4
sub01	997.50	535.40	555498.00	552264	5	M1L_1min.mp4
sub01	997.60	535.20	555500.00	552264	5	M1L_1min.mp4
sub01	997.90	535.10	555502.00	552264	5	M1L_1min.mp4
sub01	998.10	534.90	555504.00	552264	5	M1L_1min.mp4
sub01	998.20	535.00	555506.00	552264	5	M1L_1min.mp4
sub01	998.10	535.00	555508.00	552264	5	M1L_1min.mp4
sub01	998.00	535.20	555510.00	552264	5	M1L_1min.mp4
sub01	998.30	535.50	555512.00	552264	5	M1L_1min.mp4
sub01	998.60	535.80	555514.00	552264	5	M1L_1min.mp4
sub01	998.90	536.10	555516.00	552264	5	M1L_1min.mp4
sub01	999.30	536.40	555518.00	552264	5	M1L_1min.mp4
sub01	999.60	537.30	555520.00	552264	5	M1L_1min.mp4
sub01	1000.00	538.20	555522.00	552264	5	M1L_1min.mp4
sub01	1000.40	538.90	555524.00	552264	6	M1L_1min.mp4
sub01	1000.40	539.50	555526.00	552264	6	M1L_1min.mp4
sub01	1000.30	540.20	555528.00	552264	6	M1L_1min.mp4
sub01	1000.20	540.90	555530.00	552264	6	M1L_1min.mp4
sub01	1000.00	541.40	555532.00	552264	6	M1L_1min.mp4
sub01	1000.00	541.50	555534.00	552264	6	M1L_1min.mp4
sub01	999.90	541.50	555536.00	552264	6	M1L_1min.mp4
sub01	999.90	541.60	555538.00	552264	6	M1L_1min.mp4
sub01	999.90	541.40	555540.00	552264	6	M1L_1min.mp4
sub01	1000.00	541.10	555542.00	552264	6	M1L_1min.mp4
sub01	1000.10	540.80	555544.00	552264	6	M1L_1min.mp4
sub01	1000.40	540.60	555546.00	552264	6	M1L_1min.mp4
sub01	1000.70	540.30	555548.00	552264	6	M1L_1min.mp4
sub01	1001.00	540.00	555550.00	552264	6	M1L_1min.mp4
sub01	1001.30	539.70	555552.00	552264	6	M1L_1min.mp4
sub01	1001.60	539.60	555554.00	552264	6	M1L_1min.mp4
sub01	1001.80	539.50	555556.00	552264	6	M1L_1min.mp4
sub01	1002.00	539.40	555558.00	552264	6	M1L_1min.mp4
sub01	1002.10	539.30	555560.00	552264	6	M1L_1min.mp4
sub01	1002.00	539.20	555562.00	552264	6	M1L_1min.mp4
sub01	1001.80	539.10	555564.00	552264	6	M1L_1min.mp4
sub01	1001.40	539.00	555566.00	552264	6	M1L_1min.mp4
sub01	1000.20	536.60	555568.00	552264	6	M1L_1min.mp4
sub01	997.60	534.00	555570.00	552264	6	M1L_1min.mp4
sub01	992.80	529.30	555572.00	552264	6	M1L_1min.mp4
sub01	987.10	522.70	555574.00	552264	7	M1L_1min.mp4
sub01	980.20	514.50	555576.00	552264	7	M1L_1min.mp4
sub01	973.00	506.30	555578.00	552264	7	M1L_1min.mp4
sub01	965.20	496.10	555580.00	552264	7	M1L_1min.mp4
sub01	956.70	487.70	555582.00	552264	7	M1L_1min.mp4
sub01	949.10	479.00	555584.00	552264	7	M1L_1min.mp4
sub01	942.60	471.40	555586.00	552264	7	M1L_1min.mp4
sub01	936.30	463.70	555588.00	552264	7	M1L_1min.mp4
sub01	930.20	457.50	555590.00	552264	8	M1L_1min.mp4
sub01	923.80	450.60	555592.00	552264	8	M1L_1min.mp4
sub01	918.10	445.20	555594.00	552264	8	M1L_1min.mp4
sub01	913.70	440.10	555596.00	552264	8	M1L_1min.mp4
sub01	909.90	435.60	555598.00	552264	8	M1L_1min.mp4
sub01	907.00	431.90	555600.00	552264	8	M1L_1min.mp4
sub01	904.90	430.30	555602.00	552264	8	M1L_1min.mp4
sub01	903.70	429.50	555604.00	552264	8	M1L_1min.mp4
sub01	903.30	429.60	555606.00	552264	8	M1L_1min.mp4
sub01	902.90	430.30	555608.00	552264	8	M1L_1min.mp4
sub01	902.70	431.00	555610.00	552264	8	M1L_1min.mp4
sub01	902.60	431.40	555612.00	552264	8	M1L_1min.mp4
sub01	902.70	431.10	555614.00	552264	8	M1L_1min.mp4
sub01	902.80	430.20	555616.00	552264	8	M1L_1min.mp4
sub01	902.90	428.50	555618.00	552264	8	M1L_1min.mp4
sub01	903.10	426.80	555620.00	552264	8	M1L_1min.mp4
sub01	903.30	425.10	555622.00	552264	8	M1L_1min.mp4
sub01	903.50	423.50	555624.00	552264	9	M1L_1min.mp4
sub01	903.60	422.20	555626.00	552264	9	M1L_1min.mp4
sub01	903.50	421.70	555628.00	552264	9	M1L_1min.mp4
sub01	903.10	421.80	555630.00	552264	9	M1L_1min.mp4
sub01	902.80	421.80	555632.00	552264	9	M1L_1min.mp4
sub01	902.40	421.90	555634.00	552264	9	M1L_1min.mp4
sub01	901.80	422.00	555636.00	552264	9	M1L_1min.mp4
sub01	901.10	422.10	555638.00	552264	9	M1L_1min.mp4
sub01	900.40	422.20	555640.00	552264	9	M1L_1min.mp4
sub01	899.80	422.20	555642.00	552264	9	M1L_1min.mp4
sub01	899.50	422.10	555644.00	552264	9	M1L_1min.mp4
sub01	899.50	422.00	555646.00	552264	9	M1L_1min.mp4
sub01	899.40	422.00	555648.00	552264	9	M1L_1min.mp4
sub01	899.60	422.00	555650.00	552264	9	M1L_1min.mp4
sub01	899.90	422.00	555652.00	552264	9	M1L_1min.mp4
sub01	900.20	422.20	555654.00	552264	9	M1L_1min.mp4
sub01	900.50	422.50	555656.00	552264	9	M1L_1min.mp4
sub01	900.70	422.70	555658.00	552264	10	M1L_1min.mp4
sub01	900.70	423.00	555660.00	552264	10	M1L_1min.mp4
sub01	900.70	423.30	555662.00	552264	10	M1L_1min.mp4
sub01	900.80	423.60	555664.00	552264	10	M1L_1min.mp4
sub01	900.90	423.80	555666.00	552264	10	M1L_1min.mp4
sub01	901.10	424.00	555668.00	552264	10	M1L_1min.mp4
sub01	901.30	424.10	555670.00	552264	10	M1L_1min.mp4
sub01	901.40	424.30	555672.00	552264	10	M1L_1min.mp4
sub01	901.70	424.40	555674.00	552264	10	M1L_1min.mp4
sub01	902.00	424.40	555676.00	552264	10	M1L_1min.mp4
sub01	902.30	424.50	555678.00	552264	10	M1L_1min.mp4
sub01	902.50	424.70	555680.00	552264	10	M1L_1min.mp4
sub01	902.80	425.00	555682.00	552264	10	M1L_1min.mp4
sub01	903.00	425.40	555684.00	552264	10	M1L_1min.mp4
sub01	903.30	425.90	555686.00	552264	10	M1L_1min.mp4
sub01	903.50	426.20	555688.00	552264	10	M1L_1min.mp4
sub01	903.60	426.50	555690.00	552264	10	M1L_1min.mp4
sub01	903.60	426.70	555692.00	552264	11	M1L_1min.mp4
sub01	903.60	427.00	555694.00	552264	11	M1L_1min.mp4
sub01	903.60	427.20	555696.00	552264	11	M1L_1min.mp4
sub01	903.40	427.20	555698.00	552264	11	M1L_1min.mp4
sub01	903.10	427.10	555700.00	552264	11	M1L_1min.mp4
sub01	902.70	427.00	555702.00	552264	11	M1L_1min.mp4
sub01	902.30	426.90	555704.00	552264	11	M1L_1min.mp4
sub01	901.90	426.90	555706.00	552264	11	M1L_1min.mp4
sub01	901.60	426.90	555708.00	552264	11	M1L_1min.mp4
sub01	901.40	426.90	555710.00	552264	11	M1L_1min.mp4
sub01	901.40	427.10	555712.00	552264	11	M1L_1min.mp4
sub01	901.40	427.50	555714.00	552264	11	M1L_1min.mp4
sub01	901.50	427.90	555716.00	552264	11	M1L_1min.mp4
sub01	901.50	428.40	555718.00	552264	11	M1L_1min.mp4
sub01	901.40	429.00	555720.00	552264	11	M1L_1min.mp4
sub01	901.30	429.60	555722.00	552264	11	M1L_1min.mp4
sub01	901.20	430.10	555724.00	552264	12	M1L_1min.mp4
sub01	900.90	430.50	555726.00	552264	12	M1L_1min.mp4
sub01	900.80	430.60	555728.00	552264	12	M1L_1min.mp4
sub01	900.60	430.70	555730.00	552264	12	M1L_1min.mp4
sub01	900.50	430.90	555732.00	552264	12	M1L_1min.mp4
sub01	900.80	431.00	555734.00	552264	12	M1L_1min.mp4
sub01	901.10	431.20	555736.00	552264	12	M1L_1min.mp4
sub01	901.40	431.40	555738.00	552264	12	M1L_1min.mp4
sub01	902.00	431.70	555740.00	552264	12	M1L_1min.mp4
sub01	902.60	432.10	555742.00	552264	12	M1L_1min.mp4
sub01	903.30	432.60	555744.00	552264	12	M1L_1min.mp4
sub01	903.90	433.20	555746.00	552264	12	M1L_1min.mp4
sub01	904.10	433.70	555748.00	552264	12	M1L_1min.mp4
sub01	904.30	434.30	555750.00	552264	12	M1L_1min.mp4
sub01	904.50	434.90	555752.00	552264	12	M1L_1min.mp4
sub01	904.40	435.50	555754.00	552264	12	M1L_1min.mp4
sub01	904.60	435.90	555756.00	552264	12	M1L_1min.mp4
sub01	904.80	436.10	555758.00	552264	13	M1L_1min.mp4
sub01	905.00	436.30	555760.00	552264	13	M1L_1min.mp4
sub01	905.10	436.40	555762.00	552264	13	M1L_1min.mp4
sub01	905.30	436.50	555764.00	552264	13	M1L_1min.mp4
sub01	905.50	436.40	555766.00	552264	13	M1L_1min.mp4
sub01	905.80	436.40	555768.00	552264	13	M1L_1min.mp4
sub01	905.80	436.40	555770.00	552264	13	M1L_1min.mp4
sub01	905.90	436.40	555772.00	552264	13	M1L_1min.mp4
sub01	906.00	436.50	555774.00	552264	13	M1L_1min.mp4
sub01	906.10	436.60	555776.00	552264	13	M1L_1min.mp4
sub01	906.50	436.80	555778.00	552264	13	M1L_1min.mp4
sub01	906.80	437.00	555780.00	552264	13	M1L_1min.mp4
sub01	907.10	437.20	555782.00	552264	13	M1L_1min.mp4
sub01	907.20	437.60	555784.00	552264	13	M1L_1min.mp4
sub01	907.30	438.10	555786.00	552264	13	M1L_1min.mp4
sub01	907.50	438.60	555788.00	552264	13	M1L_1min.mp4
sub01	907.60	439.00	555790.00	552264	13	M1L_1min.mp4
sub01	907.60	439.40	555792.00	552264	14	M1L_1min.mp4
sub01	907.60	439.80	555794.00	552264	14	M1L_1min.mp4
sub01	907.70	440.20	555796.00	552264	14	M1L_1min.mp4
sub01	907.50	440.40	555798.00	552264	14	M1L_1min.mp4
sub01	907.40	440.50	555800.00	552264	14	M1L_1min.mp4
sub01	907.20	440.70	555802.00	552264	14	M1L_1min.mp4
sub01	906.90	440.90	555804.00	552264	14	M1L_1min.mp4
sub01	906.60	441.30	555806.00	552264	14	M1L_1min.mp4
sub01	906.30	441.50	555808.00	552264	14	M1L_1min.mp4
sub01	906.00	441.60	555810.00	552264	14	M1L_1min.mp4
sub01	905.90	441.30	555812.00	552264	14	M1L_1min.mp4
sub01	905.80	441.10	555814.00	552264	14	M1L_1min.mp4
sub01	905.70	440.60	555816.00	552264	14	M1L_1min.mp4
sub01	905.60	440.00	555818.00	552264	14	M1L_1min.mp4
sub01	905.30	439.40	555820.00	552264	14	M1L_1min.mp4
sub01	905.00	439.00	555822.00	552264	14	M1L_1min.mp4
sub01	904.80	438.60	555824.00	552264	15	M1L_1min.mp4
sub01	905.00	438.40	555826.00	552264	15	M1L_1min.mp4
sub01	905.30	438.40	555828.00	552264	15	M1L_1min.mp4
sub01	905.60	438.30	555830.00	552264	15	M1L_1min.mp4
sub01	906.10	438.40	555832.00	552264	15	M1L_1min.mp4
sub01	906.70	438.50	555834.00	552264	15	M1L_1min.mp4
sub01	907.40	438.50	555836.00	552264	15	M1L_1min.mp4
sub01	908.00	438.60	555838.00	552264	15	M1L_1min.mp4
sub01	908.30	438.60	555840.00	552264	15	M1L_1min.mp4
sub01	908.60	438.60	555842.00	552264	15	M1L_1min.mp4
sub01	908.80	438.60	555844.00	552264	15	M1L_1min.mp4
sub01	909.00	438.60	555846.00	552264	15	M1L_1min.mp4
sub01	909.20	437.90	555848.00	552264	15	M1L_1min.mp4
sub01	909.60	437.20	555850.00	552264	15	M1L_1min.mp4
sub01	909.80	436.40	555852.00	552264	15	M1L_1min.mp4
sub01	909.90	435.80	555854.00	552264	15	M1L_1min.mp4
sub01	909.90	435.10	555856.00	552264	15	M1L_1min.mp4
sub01	909.80	434.50	555858.00	552264	16	M1L_1min.mp4
sub01	909.70	433.80	555860.00	552264	16	M1L_1min.mp4
sub01	909.50	434.00	555862.00	552264	16	M1L_1min.mp4
sub01	909.20	434.20	555864.00	552264	16	M1L_1min.mp4
sub01	909.00	434.50	555866.00	552264	16	M1L_1min.mp4
sub01	908.80	434.80	555868.00	552264	16	M1L_1min.mp4
sub01	908.90	435.10	555870.00	552264	16	M1L_1min.mp4
sub01	909.10	435.50	555872.00	552264	16	M1L_1min.mp4
sub01	909.20	435.80	555874.00	552264	16	M1L_1min.mp4
sub01	909.30	436.10	555876.00	552264	16	M1L_1min.mp4
sub01	909.20	436.40	555878.00	552264	16	M1L_1min.mp4
sub01	909.10	436.70	555880.00	552264	16	M1L_1min.mp4
sub01	909.10	436.70	555882.00	552264	16	M1L_1min.mp4
sub01	908.90	436.70	555884.00	552264	16	M1L_1min.mp4
sub01	908.70	436.60	555886.00	552264	16	M1L_1min.mp4
sub01	908.70	436.70	555888.00	552264	16	M1L_1min.mp4
sub01	908.70	436.70	555890.00	552264	16	M1L_1min.mp4
sub01	908.80	436.60	555892.00	552264	17	M1L_1min.mp4
sub01	909.00	436.50	555894.00	552264	17	M1L_1min.mp4
sub01	909.10	436.60	555896.00	552264	17	M1L_1min.mp4
sub01	909.10	436.80	555898.00	552264	17	M1L_1min.mp4
sub01	909.30	437.10	555900.00	552264	17	M1L_1min.mp4
sub01	909.40	437.40	555902.00	552264	17	M1L_1min.mp4
sub01	909.50	437.70	555904.00	552264	17	M1L_1min.mp4
sub01	909.70	437.80	555906.00	552264	17	M1L_1min.mp4
sub01	909.90	437.80	555908.00	552264	17	M1L_1min.mp4
sub01	910.00	437.40	555910.00	552264	17	M1L_1min.mp4
sub01	910.20	436.80	555912.00	552264	17	M1L_1min.mp4
sub01	910.40	436.30	555914.00	552264	17	M1L_1min.mp4
sub01	910.30	435.50	555916.00	552264	17	M1L_1min.mp4
sub01	910.30	434.90	555918.00	552264	17	M1L_1min.mp4
sub01	910.30	434.30	555920.00	552264	17	M1L_1min.mp4
sub01	910.50	434.20	555922.00	552264	17	M1L_1min.mp4
sub01	910.60	434.90	555924.00	552264	18	M1L_1min.mp4
sub01	910.70	435.80	555926.00	552264	18	M1L_1min.mp4
sub01	910.90	437.20	555928.00	552264	18	M1L_1min.mp4
sub01	909.30	438.40	555930.00	552264	18	M1L_1min.mp4
sub01	905.30	439.40	555932.00	552264	18	M1L_1min.mp4
sub01	900.00	440.40	555934.00	552264	18	M1L_1min.mp4
sub01	893.10	441.00	555936.00	552264	18	M1L_1min.mp4
sub01	885.40	441.30	555938.00	552264	18	M1L_1min.mp4
sub01	876.60	441.40	555940.00	552264	18	M1L_1min.mp4
sub01	865.90	441.00	555942.00	552264	18	M1L_1min.mp4
sub01	854.90	440.80	555944.00	552264	18	M1L_1min.mp4
sub01	844.40	440.60	555946.00	552264	18	M1L_1min.mp4
sub01	834.20	440.30	555948.00	552264	18	M1L_1min.mp4
sub01	824.50	440.00	555950.00	552264	18	M1L_1min.mp4
sub01	815.50	439.70	555952.00	552264	18	M1L_1min.mp4
sub01	807.70	439.40	555954.00	552264	18	M1L_1min.mp4
sub01	801.70	439.20	555956.00	552264	18	M1L_1min.mp4
sub01	797.80	439.00	555958.00	552264	19	M1L_1min.mp4
sub01	795.70	438.80	555960.00	552264	19	M1L_1min.mp4
sub01	794.70	438.70	555962.00	552264	19	M1L_1min.mp4
sub01	794.70	438.80	555964.00	552264	19	M1L_1min.mp4
sub01	794.70	438.90	555966.00	552264	19	M1L_1min.mp4
sub01	794.70	439.00	555968.00	552264	19	M1L_1min.mp4
sub01	794.60	439.10	555970.00	552264	19	M1L_1min.mp4
sub01	794.60	439.10	555972.00	552264	19	M1L_1min.mp4
sub01	794.40	439.10	555974.00	552264	19	M1L_1min.mp4
sub01	794.20	439.10	555976.00	552264	19	M1L_1min.mp4
sub01	794.00	439.10	555978.00	552264	19	M1L_1min.mp4
sub01	793.80	439.00	555980.00	552264	19	M1L_1min.mp4
sub01	793.70	438.80	555982.00	552264	19	M1L_1min.mp4
sub01	793.60	438.60	555984.00	552264	19	M1L_1min.mp4
sub01	793.40	438.50	555986.00	552264	19	M1L_1min.mp4
sub01	793.30	438.50	555988.00	552264	19	M1L_1min.mp4
sub01	793.20	438.40	555990.00	552264	19	M1L_1min.mp4
sub01	793.00	438.30	555992.00	552264	20	M1L_1min.mp4
sub01	792.90	438.00	555994.00	552264	20	M1L_1min.mp4
sub01	792.70	437.90	555996.00	552264	20	M1L_1min.mp4
sub01	792.60	437.70	555998.00	552264	20	M1L_1min.mp4
sub01	792.70	437.60	556000.00	552264	20	M1L_1min.mp4
sub01	792.60	437.60	556002.00	552264	20	M1L_1min.mp4
sub01	792.50	437.60	556004.00	552264	20	M1L_1min.mp4
sub01	792.10	437.70	556006.00	552264	20	M1L_1min.mp4
sub01	791.60	438.00	556008.00	552264	20	M1L_1min.mp4
sub01	791.20	438.50	556010.00	552264	20	M1L_1min.mp4
sub01	790.40	439.30	556012.00	552264	20	M1L_1min.mp4
sub01	789.50	440.40	556014.00	552264	20	M1L_1min.mp4
sub01	788.70	441.30	556016.00	552264	20	M1L_1min.mp4
sub01	788.00	442.20	556018.00	552264	20	M1L_1min.mp4
sub01	787.80	443.10	556020.00	552264	20	M1L_1min.mp4
sub01	788.00	443.90	556022.00	552264	20	M1L_1min.mp4
sub01	788.30	444.00	556024.00	552264	21	M1L_1min.mp4
sub01	789.00	443.00	556026.00	552264	21	M1L_1min.mp4
sub01	790.40	441.90	556028.00	552264	21	M1L_1min.mp4
sub01	793.30	440.70	556030.00	552264	21	M1L_1min.mp4
sub01	797.40	439.70	556032.00	552264	21	M1L_1min.mp4
sub01	800.70	448.40	556034.00	552264	21	M1L_1min.mp4
sub01	800.70	478.80	556036.00	552264	21	M1L_1min.mp4
sub01	798.30	519.20	556038.00	552264	21	M1L_1min.mp4
sub01	787.70	591.40	556040.00	552264	21	M1L_1min.mp4
sub01	850.80	668.30	556042.00	552264	21	M1L_1min.mp4
sub01	985.10	769.50	556044.00	552264	21	M1L_1min.mp4
sub01	1402.70	987.60	556046.00	552264	21	M1L_1min.mp4
sub01	1807.00	1188.60	556048.00	552264	21	M1L_1min.mp4
sub01	2196.80	1359.90	556050.00	552264	21	M1L_1min.mp4
sub01	2415.60	1456.90	556052.00	552264	21	M1L_1min.mp4
sub01	2713.10	1543.90	556054.00	552264	21	M1L_1min.mp4
sub01	3044.40	1673.20	556056.00	552264	21	M1L_1min.mp4
sub01	.	.	556058.00	552264	21	M1L_1min.mp4
sub01	.	.	556060.00	552264	21	M1L_1min.mp4
sub01	.	.	556062.00	552264	21	M1L_1min.mp4
sub01	.	.	556064.00	552264	21	M1L_1min.mp4
sub01	.	.	556066.00	552264	21	M1L_1min.mp4
sub01	.	.	556068.00	552264	21	M1L_1min.mp4
sub01	.	.	556070.00	552264	21	M1L_1min.mp4
sub01	.	.	556072.00	552264	21	M1L_1min.mp4
sub01	.	.	556074.00	552264	22	M1L_1min.mp4
sub01	.	.	556076.00	552264	22	M1L_1min.mp4
sub01	.	.	556078.00	552264	22	M1L_1min.mp4
sub01	.	.	556080.00	552264	22	M1L_1min.mp4
sub01	.	.	556082.00	552264	22	M1L_1min.mp4
sub01	.	.	556084.00	552264	22	M1L_1min.mp4
sub01	.	.	556086.00	552264	22	M1L_1min.mp4
sub01	.	.	556088.00	552264	22	M1L_1min.mp4
sub01	.	.	556090.00	552264	22	M1L_1min.mp4
sub01	.	.	556092.00	552264	23	M1L_1min.mp4
sub01	.	.	556094.00	552264	23	M1L_1min.mp4
sub01	.	.	556096.00	552264	23	M1L_1min.mp4
sub01	.	.	556098.00	552264	23	M1L_1min.mp4
sub01	.	.	556100.00	552264	23	M1L_1min.mp4
sub01	.	.	556102.00	552264	23	M1L_1min.mp4
sub01	.	.	556104.00	552264	23	M1L_1min.mp4
sub01	.	.	556106.00	552264	23	M1L_1min.mp4
sub01	.	.	556108.00	552264	23	M1L_1min.mp4
sub01	.	.	556110.00	552264	23	M1L_1min.mp4
sub01	.	.	556112.00	552264	23	M1L_1min.mp4
sub01	.	.	556114.00	552264	23	M1L_1min.mp4
sub01	.	.	556116.00	552264	23	M1L_1min.mp4
sub01	.	.	556118.00	552264	23	M1L_1min.mp4
sub01	.	.	556120.00	552264	23	M1L_1min.mp4
sub01	.	.	556122.00	552264	23	M1L_1min.mp4
sub01	.	.	556124.00	552264	24	M1L_1min.mp4
sub01	0.90	1116.70	556126.00	552264	24	M1L_1min.mp4
sub01	0.90	1116.70	556128.00	552264	24	M1L_1min.mp4
sub01	0.90	1116.70	556130.00	552264	24	M1L_1min.mp4
sub01	0.90	1116.70	556132.00	552264	24	M1L_1min.mp4
sub01	2.50	1108.60	556134.00	552264	24	M1L_1min.mp4
sub01	5.30	1094.90	556136.00	552264	24	M1L_1min.mp4
sub01	12.30	1074.00	556138.00	552264	24	M1L_1min.mp4
sub01	30.20	1048.30	556140.00	552264	24	M1L_1min.mp4
sub01	164.00	1016.30	556142.00	552264	24	M1L_1min.mp4
sub01	295.40	978.60	556144.00	552264	24	M1L_1min.mp4
sub01	423.00	941.70	556146.00	552264	24	M1L_1min.mp4
sub01	546.10	910.40	556148.00	552264	24	M1L_1min.mp4
sub01	665.20	880.40	556150.00	552264	24	M1L_1min.mp4
sub01	777.60	855.00	556152.00	552264	24	M1L_1min.mp4
sub01	878.50	831.80	556154.00	552264	24	M1L_1min.mp4
sub01	879.60	813.00	556156.00	552264	24	M1L_1min.mp4
sub01	880.30	791.20	556158.00	552264	25	M1L_1min.mp4
sub01	887.40	760.00	556160.00	552264	25	M1L_1min.mp4
sub01	894.60	729.40	556162.00	552264	25	M1L_1min.mp4
sub01	901.70	703.90	556164.00	552264	25	M1L_1min.mp4
sub01	909.60	681.70	556166.00	552264	25	M1L_1min.mp4
sub01	918.10	655.30	556168.00	552264	25	M1L_1min.mp4
sub01	926.60	629.20	556170.00	552264	25	M1L_1min.mp4
sub01	934.70	610.80	556172.00	552264	25	M1L_1min.mp4
sub01	936.50	601.00	556174.00	552264	25	M1L_1min.mp4
sub01	938.20	591.80	556176.00	552264	25	M1L_1min.mp4
sub01	939.90	583.20	556178.00	552264	25	M1L_1min.mp4
sub01	940.60	577.50	556180.00	552264	25	M1L_1min.mp4
sub01	940.30	575.90	556182.00	552264	25	M1L_1min.mp4
sub01	940.10	574.70	556184.00	552264	25	M1L_1min.mp4
sub01	939.70	574.60	556186.00	552264	25	M1L_1min.mp4
sub01	939.30	575.20	556188.00	552264	25	M1L_1min.mp4
sub01	938.70	576.20	556190.00	552264	25	M1L_1min.mp4
sub01	938.00	577.70	556192.00	552264	26	M1L_1min.mp4
sub01	937.10	579.80	556194.00	552264	26	M1L_1min.mp4
sub01	935.80	582.00	556196.00	552264	26	M1L_1min.mp4
sub01	934.40	584.20	556198.00	552264	26	M1L_1min.mp4
